Group,Age,Gender,Frequency_of_Trips,Income
A,31,0,8,3452.377954032746
A,26,1,6,2439.6026312539498
A,63,0,5,3016.4641833784744
A,18,0,3,2439.8664246765197
A,68,1,11,2448.542765117363
A,62,1,7,3184.0324688734704
A,30,1,6,3473.3752195679376
A,21,0,6,2903.075432788731
A,18,0,6,3824.5002161047505
A,66,1,6,3105.8921635227684
A,57,0,5,2611.6072337917444
A,49,1,8,2456.635724063164
A,51,1,6,3509.065742092358
A,45,0,8,3064.2295578699077
A,48,1,13,3338.023689084741
A,25,1,4,1671.0183697733792
A,56,1,1,3122.3360171734694
A,43,0,4,2744.1129057518815
A,51,1,2,2303.1202320415678
A,20,1,7,2968.658828525787
A,67,1,4,3545.906766827228
A,29,1,5,4133.114143209859
A,18,1,8,3121.076203661255
A,61,1,6,2645.426705019239
A,22,1,5,2615.2487217407665
A,47,0,2,3481.5661810325996
A,47,0,6,2501.5629404235538
A,34,1,5,3311.2136897638816
A,65,0,6,3146.840594979809
A,64,0,3,3091.5506959414397
A,40,1,6,2215.9407050596037
A,32,0,6,2821.5208988868376
A,54,1,4,2270.9211043211935
A,38,1,7,2705.876299341617
A,31,1,4,3458.569330760256
A,19,1,0,3615.5289516777825
A,28,1,9,3106.9743247454426
A,68,0,1,2714.8297437830074
A,56,1,6,3794.049666180209
A,55,0,4,2708.20468312191
A,51,1,5,2432.156754095498
A,55,1,6,3348.2414839583917
A,67,1,8,3228.8670212848533
A,51,0,4,2728.7120445370797
A,35,1,5,3050.1126147847835
A,47,1,10,3221.0799944258865
A,32,1,5,3101.8394205259083
A,44,1,7,3229.46947748229
A,68,0,6,2747.142569220013
A,51,1,4,3263.1225221197997
A,69,0,3,3008.778918791641
A,55,1,5,2764.0947392318235
A,50,0,4,2877.0576188833625
A,41,0,4,2951.049082037791
A,32,1,5,2277.3108314693604
A,47,1,2,2681.6703767150357
A,59,0,7,3032.452757796393
A,68,1,3,2324.5044823055737
A,34,1,5,2690.0381690927097
A,22,1,6,4192.322489185936
A,46,0,8,2435.370817589403
A,21,1,5,2808.0930436747853
A,27,1,3,2583.1413607356344
A,34,1,3,2941.5649980233316
A,27,0,5,2592.54082843251
A,34,1,7,2878.3784383537836
A,37,0,5,2640.7264824250533
A,41,1,5,3527.563908184912
A,22,0,10,3040.8185188597736
A,51,1,2,2498.51367151839
A,23,1,6,3420.3982619163467
A,19,0,7,2520.8666919849434
A,30,0,4,2217.9599055441745
A,60,0,11,2998.4787562835963
A,60,1,5,3953.6322121699895
A,65,1,4,2086.1679355420565
A,28,1,1,2334.5060392154514
A,68,1,11,3376.2628315804222
A,64,0,3,2678.83930019402
A,40,1,2,3305.9742836232717
A,33,1,7,2581.2555465290266
A,48,1,5,3070.9810887045883
A,28,1,1,3872.2369626927443
A,33,1,6,2402.705176489065
A,25,1,4,3511.880405068652
A,21,1,9,3339.8533983160432
A,57,0,4,2255.3778744505457
A,21,1,9,3279.4502618708866
A,42,1,5,3036.403064431303
A,20,1,2,3045.547004956865
A,49,1,8,3168.2587832258514
A,20,0,2,2824.8170777920973
A,44,0,7,3035.049479471199
A,46,0,9,3120.726212520144
A,49,0,3,3373.0289694427643
A,67,0,3,2236.4194833109595
A,68,0,6,3645.442948245552
A,36,1,7,2422.3548284703934
A,38,0,2,3380.8142320731936
A,22,0,9,3039.72254963639
A,35,1,5,2359.421828600651
A,45,0,5,3264.072734852002
A,59,1,3,2527.2966804024145
A,39,1,6,3534.39777757882
A,38,0,6,2644.582580749378
A,23,1,4,2252.5069511973115
A,18,0,6,3766.9225525181473
A,22,0,8,3090.6618356184545
A,58,1,4,3433.595562880658
A,29,1,6,2574.2640606233163
A,43,0,4,2054.0947316458996
A,63,1,9,3837.6012120438886
A,51,1,5,2996.786593910526
A,66,0,7,3245.6759470817733
A,31,0,2,3328.2978902991345
A,43,1,4,2832.3044734921555
A,62,0,4,3113.1147738077584
A,44,0,7,3796.976296252722
A,26,0,3,2983.779385560335
A,43,0,4,3471.0506582097873
A,64,0,3,2004.3765099846892
A,39,0,3,3561.880315159607
A,64,0,2,2238.9978509970133
A,47,1,10,3504.70441201675
A,60,0,3,3195.3156102256357
A,65,1,2,2952.039661963061
A,34,1,6,2950.205889396035
A,43,1,4,2873.634453321333
A,53,0,6,2589.6652402782183
A,18,0,2,2897.011860684977
A,25,1,4,4104.029538754545
A,66,0,9,3651.1533553923646
A,52,1,10,2564.498410738783
A,69,0,5,3133.8437011636443
A,32,0,2,3047.9895816182157
A,64,1,3,2928.853278495164
A,39,1,7,2498.6112216812603
A,31,1,6,3222.948992403326
A,43,0,4,3423.0358149573185
A,45,1,2,2583.0506574666097
A,40,0,7,3977.7707086446035
A,31,0,6,3761.001624617777
A,41,0,7,3274.082779475616
A,19,1,7,2384.140148665593
A,62,1,3,3200.7043129922813
A,43,1,3,3140.989000782233
A,31,0,4,3256.5776381092483
A,68,0,5,3795.232136144868
A,24,1,2,2912.01297269169
A,20,0,4,4023.9132898278717
A,64,0,7,3203.252172996875
A,40,1,5,2854.7684121693674
A,63,1,6,4199.6886033532055
A,60,1,4,3414.9459500100447
A,64,0,9,2772.633056521264
A,62,0,2,3042.108294473221
A,35,0,6,3317.616510927267
A,55,0,4,2924.569486607329
A,52,0,3,3066.9539345224753
A,68,1,6,2591.3981981686393
A,32,0,7,2157.402734596046
A,42,0,8,3053.209661372356
A,54,0,9,3070.013911112944
A,45,1,5,3263.5597957789273
A,27,1,4,2711.9051464469017
A,56,1,3,2329.7228527296675
A,34,0,7,2517.337765126326
A,56,1,4,3527.8168784199124
A,39,1,8,2666.6943438962144
A,43,1,8,2778.959507098119
A,61,0,1,2843.793218084444
A,42,1,5,2690.3619153566046
A,34,0,4,2653.394586233583
A,30,0,3,2564.438217683095
A,37,1,2,3700.3282872841
A,42,0,8,3340.050341671465
A,21,1,8,3623.9103865751185
A,27,0,3,3724.669878230419
A,20,1,4,1825.0601012835095
A,58,1,12,3171.7273210140384
A,62,1,3,2706.9106830508404
A,35,0,3,3558.4048221766743
A,64,1,4,2629.2643983787193
A,53,0,3,2472.9251218181453
A,64,1,4,2282.977069673449
A,39,0,6,2848.6625445105988
A,51,0,4,3457.4726312641556
A,64,1,3,3128.0836084306557
A,25,1,8,2398.675867431928
A,57,1,2,4076.3295451809454
A,66,1,3,3324.769319745784
A,61,1,7,3388.705057878843
A,36,0,3,3642.514413673829
A,59,1,7,2179.89220568711
A,58,1,5,2544.282930706059
A,54,0,2,3411.505678462136
A,23,1,9,2594.6308359892614
A,69,1,4,2862.493263872476
A,43,0,3,2961.12967358435
A,51,1,1,2361.2973056850415
A,62,1,2,2819.59140893318
A,23,1,6,3457.251608675916
A,54,0,10,3364.726944908921
A,50,1,6,3556.507330983734
A,39,0,6,3504.9379368953983
A,38,1,2,3202.9369628512923
A,23,0,4,3163.3392491548498
A,23,1,5,3126.665380053309
A,65,0,8,2686.4764163730197
A,21,0,5,2485.0276381396934
A,47,0,3,2655.20132694005
A,28,0,1,2836.9853417212657
A,47,0,7,2672.087027628612
A,48,0,7,3206.915869241958
A,41,1,4,3100.9476080321256
A,26,1,4,3154.661749360109
A,20,0,4,3175.70403295789
A,68,0,9,3597.8319688922666
A,48,0,1,2995.71355380645
A,57,0,3,3504.1847169173056
A,54,1,4,3258.2926789895837
A,53,0,3,3564.816768317543
A,41,1,3,3807.314917193286
A,48,1,8,3288.324789989535
A,23,0,11,3051.8841248359995
A,19,0,4,3048.6539087216543
A,37,1,2,2764.916960219081
A,45,1,3,2748.113926711972
A,28,0,4,3451.0585816557677
A,21,0,2,2518.164853776222
A,32,0,7,3807.386317781113
A,23,1,2,2924.1383735479903
A,66,1,11,4431.038946561407
A,47,0,5,2653.442286585191
A,55,1,5,3125.0944599901673
A,68,1,4,2824.0753648757905
A,19,0,4,2603.457954228364
A,32,0,4,3531.9001754393594
A,28,1,3,2447.222902801097
A,25,1,5,2661.962746512883
A,43,0,9,3293.1598544574554
A,68,0,5,3372.4804054747024
A,62,0,2,2304.0572893862395
A,61,0,6,3290.838442607687
A,22,0,7,3064.4499567081693
A,23,1,5,2541.138321069235
A,43,1,7,2605.559232332223
A,21,1,7,1983.2742860257995
A,36,1,8,3858.722213898789
A,37,0,7,3507.7102074885033
A,50,0,3,2355.4274949108903
A,37,0,4,3399.4538363958977
A,66,1,4,2712.9888280251666
A,29,1,3,3457.40526817485
A,64,1,7,2751.9632154204587
A,18,0,7,2818.3229524460207
A,43,1,3,2855.8263661211677
A,31,0,7,2671.3223291693434
A,55,0,8,3699.635687616652
A,54,0,3,3449.263496540739
A,28,0,4,3054.9742691666397
A,53,0,7,3512.284081992905
A,30,0,1,2186.4641423772705
A,60,1,4,2385.770610724484
A,20,0,2,3237.277381178981
A,50,0,2,3367.768277903944
A,23,1,5,3139.7037731278756
A,67,0,6,2058.6526624608405
A,27,1,5,2468.832737831126
A,22,1,4,3208.295933252084
A,40,1,5,4213.236144620634
A,27,0,7,3608.956332529214
A,61,0,4,3788.6521492353863
A,19,1,2,3169.8627110951493
A,30,0,9,3166.2454903946887
A,57,0,4,2483.257266371962
A,19,1,3,3475.9110265258087
A,37,1,4,2963.4091487294986
A,18,0,4,3346.3661877318596
A,54,1,6,3015.3431764404672
A,26,1,4,3139.5592123753695
A,34,1,6,2956.135941850689
A,26,0,9,3112.3123489114464
A,28,0,3,3500.0382787726153
A,32,0,3,2366.885235465388
A,41,1,8,2253.538786842445
A,55,0,6,3212.9322888194492
A,52,1,1,3720.2871489538084
A,47,0,7,3846.372308400541
A,48,0,5,2387.794891144964
A,66,1,7,2798.5630822988132
A,22,0,5,2260.3923727775455
A,61,1,2,2724.69418680644
A,67,0,6,3561.4240475246806
A,31,0,7,2993.5541082208
A,28,1,5,2813.062960188106
A,26,1,6,3272.542878205605
A,51,1,5,2602.4739550952645
A,29,0,6,3796.4891824409287
A,52,0,3,3003.6424861207365
A,52,0,4,2799.1028785200506
A,18,1,5,3293.424617397806
A,57,1,8,3469.643080105523
A,39,1,10,3797.9876200746294
A,46,0,5,2895.0155468709177
A,25,0,3,3543.0282613468585
A,28,1,7,3050.6058059499987
A,58,0,2,2694.3099895131527
A,54,1,6,2611.594235497883
A,31,0,6,2451.508278183498
A,47,0,6,2629.153000555443
A,52,1,5,3557.853310880042
A,38,0,0,3353.3548008930184
A,54,0,6,2379.394172029025
A,22,1,4,2126.8045398925324
A,36,1,6,2443.8534221017944
A,31,0,3,2611.631895876426
A,43,1,6,2848.3671447114957
A,21,0,3,3586.431761504357
A,42,1,5,2726.1415705501668
A,62,0,2,3840.249980088637
A,59,0,4,2159.900053839316
A,42,1,7,2825.683739618847
A,35,0,6,3392.7743345682006
A,57,0,7,3423.6026261832167
A,25,1,6,2832.1430218058035
A,56,1,2,3500.8767168920986
A,57,0,0,3406.0982212534414
A,31,1,4,2658.942670343745
A,49,1,5,3157.464234222211
A,68,0,2,3351.8066420384225
A,55,0,3,2694.732616213588
A,50,1,6,3847.1627251345817
A,40,1,9,2582.319026691179
A,32,1,6,3072.046441647256
A,50,0,4,2375.111341790246
A,42,0,2,3051.68009933128
A,34,0,6,2466.463391964589
A,50,0,7,2852.9354293353686
A,64,0,2,2206.7012193394517
A,19,0,6,3399.906700162861
A,31,0,8,3178.1400248708037
A,57,1,4,3543.7052768183494
A,57,1,6,2826.097417680082
A,68,0,6,3566.923683440499
A,56,0,1,3019.639822697418
A,68,0,7,3056.5837297143685
A,23,1,6,4057.0266626759694
A,23,0,5,2757.662017530698
A,20,1,3,3613.729515577425
A,24,1,7,3239.8424702738066
A,68,1,4,2714.0475538772585
A,25,1,2,2342.1545547682636
A,59,1,7,2483.457474772255
A,69,0,5,3565.3373989272554
A,32,0,8,3867.199763418478
A,64,1,7,3045.719951605113
A,46,0,5,3071.9408813105615
A,50,1,4,3388.226716578243
A,69,1,3,3036.6510146765927
A,47,0,9,3549.850018985161
A,56,0,4,3145.8111253315924
A,44,0,8,3067.7706568262215
A,53,0,4,2650.393576252941
A,46,0,2,2527.366460263359
A,55,1,2,1420.4559932273785
A,50,0,5,3617.058399970936
A,54,0,8,2926.6964723888373
A,44,0,5,2799.8013276321094
A,50,1,6,2024.1463518072833
A,21,0,3,2679.943617113824
A,39,1,5,2614.156770858552
A,19,0,8,2602.6134563846126
A,27,0,4,3166.418071576314
A,22,1,5,3061.124276598002
A,27,0,1,2319.3520331901473
A,50,0,5,2351.0794500463335
A,55,1,6,2350.160723834817
A,30,0,3,3905.2630437835887
A,48,1,6,3746.361314345815
A,64,1,5,2573.8505004502013
A,53,1,5,2011.7028400021345
A,62,1,6,3064.02212150626
A,41,1,6,3023.470058118836
A,69,0,7,3158.458493494199
A,32,0,6,3370.6869462386667
A,46,0,5,3225.8519766979707
A,25,1,6,2441.7802342498735
A,22,1,6,3147.020543582009
A,46,1,5,3426.911787667827
A,64,1,10,2637.9991384983136
A,21,0,4,3149.9782343779293
A,29,0,8,2723.609641266096
A,62,1,6,3998.084860470615
A,19,1,4,2336.58643056649
A,44,0,5,3577.9744682643004
A,48,1,4,2164.5936192873655
A,68,1,6,3896.526342608304
A,68,1,2,2429.2254662877954
A,53,0,2,3094.835771994668
A,53,0,9,2185.403406651598
A,43,1,1,2325.0094414891446
A,60,0,3,3448.873523812311
A,44,1,4,3514.0811557347356
A,22,1,3,3119.6794661838235
A,37,0,2,3370.5408327451205
A,28,1,6,3522.4393713269865
A,27,1,2,2657.9115681003427
A,57,0,7,2300.519282841593
A,55,1,10,2993.1483068986026
A,23,1,1,2711.399407051396
A,25,1,2,3194.3107401004977
A,40,0,4,3274.014306043963
A,64,1,4,2659.1746047153597
A,43,0,8,3352.054271483222
A,63,1,6,3327.069187975654
A,60,1,2,3361.6587894445097
A,29,1,6,2796.103811494703
A,43,1,8,3389.9610824142874
A,30,0,8,3260.0011403375966
A,57,0,2,3320.09232237828
A,35,1,5,3838.8942815442633
A,42,1,4,3163.8870949627058
A,50,1,3,2696.5188880012665
A,64,1,8,2444.7727345002677
A,57,1,3,3563.968079996911
A,60,1,7,3178.653838017724
A,29,1,2,3835.010994160112
A,61,1,1,1985.2239043997652
A,53,0,5,3455.333543893221
A,65,0,4,2869.431332289686
A,21,0,4,2823.239502559414
A,22,1,4,2617.5960799257045
A,54,1,3,3449.7855069425714
A,25,1,0,3306.7680886416124
A,59,0,2,2428.80898748028
A,66,1,3,3082.460718962536
A,45,0,4,3353.0571653402353
A,48,1,2,3089.0052629629536
A,26,0,6,3553.9201500134695
A,68,0,5,2854.9807280554087
A,46,0,1,1872.8211634477627
A,31,1,8,3093.3587803841183
A,57,0,6,3090.31288470254
A,58,1,1,3155.593248352177
A,39,1,9,3553.4895489838505
A,28,1,3,2023.7683733533468
A,40,1,9,2880.7583478336696
A,18,1,4,2538.6710959992242
A,63,0,3,2395.9848059407577
A,54,1,7,2963.850500218554
A,38,1,5,3350.911015140338
A,43,1,6,3150.4733024295797
A,63,1,3,2656.2387887521195
A,53,1,7,2927.264200228141
A,40,0,5,3464.948222314808
A,18,0,8,3341.564622530011
A,68,1,7,2723.6149933866855
A,57,0,3,2691.251812168011
A,32,0,5,2141.7579197005016
A,38,1,9,2785.294333208818
A,64,0,5,2132.1055347807414
A,26,1,6,4033.534843693057
A,26,0,4,2572.440921566645
A,27,0,6,3554.4904276566085
A,69,0,6,3909.053103945995
A,43,1,5,3108.1007042639944
A,58,0,6,2949.9928718065466
A,52,0,4,2338.8173719724587
A,69,1,4,2747.699939175612
A,42,1,7,3801.9825239345128
A,43,0,7,3175.6263148111343
A,28,1,5,3014.1741037294187
A,55,0,3,3656.0616045878314
A,19,0,3,3348.145274227858
A,24,1,3,2926.0634261101186
A,35,1,2,3108.1279178367986
A,44,1,6,2615.9674812843464
A,51,0,3,2719.479676818207
A,44,1,3,2896.850685370671
A,34,0,11,3278.735531186845
A,60,1,4,2376.3185136549773
A,61,0,10,3038.120165211364
A,68,1,8,2805.068919968468
A,41,0,3,2549.5353907668978
A,42,1,7,2807.7542252541725
A,24,0,5,1839.298368474889
A,69,1,3,2621.2056629858102
A,23,1,5,2450.256558962022
A,41,0,6,2860.041978699618
A,50,1,5,1860.1050885180334
A,66,0,5,3095.4463717547346
A,46,0,2,3454.7116482034317
A,60,1,6,2941.3518138850504
A,39,0,5,3249.395936702188
A,43,1,4,2743.6347217993784
A,45,1,7,2222.6894381120633
A,67,0,5,3000.8456606428263
A,38,1,6,3340.1891884926094
A,66,0,6,2337.8059371961713
A,24,0,6,2767.3863618390824
A,34,1,3,2876.4417995477916
A,37,1,5,4425.703822642472
A,58,0,4,3111.685597359946
A,66,0,8,2047.2132105681112
A,37,1,3,1923.5745490788952
A,39,1,2,3365.249415131875
A,45,1,1,4242.515987998265
A,57,1,7,2859.5127576996406
A,66,0,3,2829.5902039707453
A,24,1,2,3215.387088098798
A,18,0,4,2600.8517958274456
A,49,0,6,1727.9226897856634
A,30,1,2,3518.632194637843
A,47,0,7,2693.408935799085
A,40,1,4,3525.0589329106856
A,68,0,10,2619.5066048446597
A,36,1,8,3060.889563730269
A,49,0,6,3427.415973744347
A,47,0,7,3535.175475535936
A,46,1,3,3116.494333740712
A,66,1,4,3091.6195478995
A,62,0,8,3309.8530900895557
A,46,0,5,3232.084767197076
A,47,1,4,2354.4097329143433
A,33,0,4,2363.958822848079
A,57,1,5,1945.47044848956
A,36,0,5,3383.2540004198236
A,35,1,4,2802.1351131445
A,18,0,3,3410.098622688151
A,31,1,6,3201.8552867272456
A,68,1,8,2498.786659214515
A,64,0,5,2939.8887832326104
A,67,1,5,2772.588974167954
A,19,0,3,2695.388259868219
A,45,1,5,3457.6436627466405
A,66,1,5,4255.371735273837
A,67,1,10,3558.101820871774
A,47,0,4,2986.521816321298
A,55,1,4,3629.7538799780623
A,68,0,9,3856.4513251554017
A,21,1,5,2303.8146088448516
A,18,0,4,3612.4273806812653
A,25,0,2,3384.8410093716025
A,46,0,4,3594.05952832825
A,56,1,4,3406.64372800845
A,20,0,5,2886.1354962329297
A,49,1,2,4016.4353220913836
A,27,0,8,3169.7993042910743
A,27,0,3,2782.8364896528733
A,36,0,5,3252.989007520187
A,63,0,4,3486.19795086393
A,51,1,5,3047.380537930998
A,50,0,7,3196.5681917611128
A,40,0,6,3044.1835410518256
A,45,1,7,2669.9621334496783
A,49,0,3,2589.0877706861147
A,67,0,8,2298.591856714206
A,24,0,3,3759.0100170233727
A,46,0,6,2888.2913759351695
A,25,1,6,1286.212449122355
A,18,1,6,3198.2665396397547
A,20,0,3,3187.9135522536512
A,41,1,1,2066.7161585848025
A,40,1,6,2583.8018958333687
A,25,0,5,2561.8554827195353
A,64,1,2,2628.866154603862
A,54,0,4,3606.3879308517853
A,20,1,10,2925.561225966582
A,68,1,3,2786.3825575919245
A,50,1,11,3561.194971110297
A,45,0,2,3247.6738725918526
A,64,1,3,2129.5108710117256
A,25,0,3,2691.6881804160485
A,51,0,2,3160.981043566973
A,52,1,3,2533.0549329939836
A,49,0,6,4014.777394210566
A,41,1,6,3056.439381826292
A,31,0,7,2623.3118302112375
A,49,0,3,2438.528178331975
A,63,1,5,3463.7637940178515
A,60,1,2,2676.0690315030215
A,33,1,5,3189.9620891458535
A,21,1,4,2424.2403215627837
A,69,0,1,3035.0988957622517
A,54,0,3,2682.0570510582693
A,38,0,3,2842.302793262473
A,31,1,8,2601.8595998072715
A,48,0,10,3512.8131389041355
A,65,1,4,2754.4980124378367
A,35,0,5,2928.2714025401488
A,24,1,6,2952.428859600628
A,27,0,3,3806.135060816814
A,24,0,11,3445.1542936957
A,50,1,5,3395.3403791389796
A,40,0,5,2211.0566884868495
A,38,1,3,2671.8038061987304
A,36,0,7,3594.3093579144575
A,65,0,2,2414.534592289175
A,36,1,5,3042.0067740608647
A,53,1,4,2467.3692478696057
A,46,0,6,2517.546372295297
A,35,0,4,3840.392826432102
A,19,0,5,3359.6353207881943
A,18,0,3,3491.5701138972936
A,64,0,5,3391.8707400818894
A,22,0,6,2930.355818885249
A,37,1,3,2654.2016460480513
A,28,1,7,2798.9548702912534
A,59,1,4,2904.086772806627
A,19,0,2,3888.1430346639586
A,20,0,12,2331.821784485235
A,40,0,4,2723.1692756906027
A,29,1,2,2543.5183168473086
A,37,1,7,3528.31159876024
A,22,0,1,3926.8941296695484
A,54,0,0,3154.393179913198
A,55,1,3,3195.507917421792
A,47,1,10,3045.660461520968
A,26,1,2,3218.7394946405625
A,51,0,9,3386.5775811788135
A,61,0,3,3212.8202564434105
A,52,0,6,3249.417164139147
A,69,1,5,3387.7071817469377
A,39,1,3,2110.860949372466
A,61,0,8,3001.004465072863
A,41,0,4,3152.604521042259
A,34,1,5,3208.074090259646
A,27,0,4,2914.556869108023
A,47,1,4,3080.375749898576
A,63,1,3,2640.0467976596165
A,40,0,5,2112.577632151135
A,49,1,3,3491.5685506528284
A,34,0,7,2432.8141983402484
A,67,1,2,2919.773068443119
A,68,1,7,2625.435183548997
A,34,0,4,3793.50463993804
A,31,1,3,2960.1776427456425
A,26,0,3,2844.771768558967
A,57,0,8,3373.932934362991
A,19,1,10,4078.2370838040933
A,62,0,5,3202.844763529044
A,42,0,8,2811.2902691840823
A,56,0,1,3348.296990677345
A,26,0,6,2213.6604657092175
A,39,0,2,3023.2146300321983
A,60,0,4,3996.978827478206
A,63,1,4,3078.8736983428857
A,21,0,8,3053.888828078824
A,43,1,7,3010.3182701787528
A,46,1,4,2802.2618597869005
A,62,0,7,3157.245336182435
A,51,1,5,3387.6365058301517
A,40,1,7,2834.0899737546124
A,54,0,3,1754.6241308495896
A,28,0,4,3232.808752639377
A,23,0,8,4066.563038260052
A,35,1,7,2811.8692959719347
A,38,1,2,2264.418308621698
A,59,0,2,3338.7064923662397
A,53,0,6,3871.9161320920016
A,58,1,8,3264.6867848576176
A,55,1,4,3862.350027083255
A,51,1,6,3396.8342728128564
A,34,1,8,3353.4254928388464
A,54,0,6,2740.999658628944
A,42,1,4,3142.7034453766087
A,55,1,6,2985.2645216411115
A,29,1,6,2968.1321397166744
A,40,1,4,2873.067436024466
A,59,0,4,3112.806733729277
A,39,0,5,2351.827507931637
A,38,1,9,3405.859199640787
A,44,1,5,2561.127353609902
A,48,0,6,2874.864387497646
A,23,0,9,3165.2799465175826
A,44,1,3,2536.363290802244
A,57,1,10,2016.7684688473737
A,51,0,7,2808.4766611512464
A,29,0,6,2284.45125370815
A,62,0,5,3356.1554663352354
A,24,0,5,2423.248213728937
A,27,0,9,3742.577781854581
A,62,0,7,2997.103555382387
A,34,1,7,3029.5870972971147
A,43,0,5,2009.684335727668
A,38,0,2,3072.4313144252615
A,45,0,5,2959.9100415633734
A,63,0,4,2350.455482537265
A,19,1,7,3043.634169398404
A,60,1,3,2801.0384945962883
A,18,0,3,2891.60609105232
A,68,1,6,3012.940881097023
A,53,1,3,2764.272893420899
A,68,1,5,3123.228313474434
A,43,1,3,2956.722258824518
A,46,1,8,3236.3842341932877
A,38,1,3,2735.6627030140044
A,28,0,7,2467.54012353302
A,57,0,5,2645.5657357809305
A,28,0,6,3721.3283844258895
A,53,0,4,3477.9832631033732
A,66,0,6,3606.689566299555
A,56,1,7,3641.3569790851097
A,57,0,10,2766.8409714133986
A,52,0,7,3147.9059677042314
A,51,1,6,3037.9195014239813
A,64,1,4,3329.769262795711
A,41,0,6,2855.4158773845165
A,39,1,2,3046.4870785455023
A,22,1,2,3036.1357388098427
A,50,1,3,3266.131199957849
A,53,1,9,3327.8586105357995
A,64,0,4,3046.8355161701
A,37,1,7,3061.995392032904
A,36,0,8,3112.9490103743524
A,52,0,6,3823.2757103115214
A,69,1,3,2135.0011043415343
A,60,1,6,2515.160169391096
A,34,1,3,3336.839798222971
A,62,0,7,3134.8921994195457
A,60,1,6,3131.3747750754383
A,51,1,2,3333.747749356678
A,26,1,1,3106.9964465618814
A,43,1,2,2720.358760775388
A,19,1,5,3314.404570054129
A,26,0,4,3010.443581499539
A,26,1,5,2776.211410555223
A,57,1,8,3345.1803122889555
A,34,1,4,3325.5169291409998
A,18,0,6,3107.3832458003963
A,42,1,3,3858.559576997279
A,60,0,4,3663.413367385142
A,57,0,8,3500.928597026901
A,59,1,5,4283.1827864043735
A,42,1,7,2926.7682990011417
A,56,1,2,2767.599835341953
A,52,0,5,3430.1815496516792
A,20,0,10,2873.6828510028595
A,67,0,4,3005.9638578239114
A,54,0,5,2507.0400171248475
A,61,0,3,3303.3297288565636
A,61,0,3,2264.496377231195
A,68,1,8,2951.7808894203154
A,47,1,3,2992.3221312421215
A,55,0,7,2781.980578790084
A,51,1,8,2121.39262066925
A,29,1,4,2117.684453112775
A,36,0,5,2626.9137966641
A,54,0,6,3269.525164381032
A,61,1,1,3144.462430720972
A,66,0,2,2991.7823205844293
A,34,0,3,2557.7057569912613
A,27,1,4,3170.566110630554
A,66,0,4,2100.485360980541
A,64,1,4,1801.725258814011
A,29,1,3,2878.4642243924977
A,33,1,5,2726.974309951486
A,41,1,5,3506.585648823729
A,36,1,2,3078.991888886417
A,25,0,6,3825.3676549999254
A,48,0,3,2725.8924656522704
A,38,0,4,3243.3861457610806
A,34,0,3,2873.861435292185
A,40,1,6,3690.859862065569
A,54,1,4,2897.97477643796
A,33,0,1,3427.2033900728825
A,23,1,9,2461.19051773792
A,25,0,7,2792.3936784339776
A,42,0,5,2957.9782940362666
A,35,0,4,3631.7087699814
A,42,1,2,1901.4065294959805
A,29,1,4,2833.6777767771105
A,32,1,5,2816.7599367863495
A,43,1,4,1961.5132388028098
A,58,0,6,2767.9821196265925
A,62,1,3,2229.666434404353
A,43,1,7,1834.6682609813038
A,64,1,5,2868.8435857523386
A,49,0,6,2851.927439598071
A,27,0,7,2877.523208520334
A,33,1,2,3126.429122949176
A,24,1,6,2560.3015883931507
A,34,1,4,3895.42800672296
A,40,1,6,2983.352995934248
A,43,0,3,3643.215231530742
A,38,1,6,2160.0503792556437
A,39,1,8,2582.735174954063
A,24,1,3,3343.1574025221153
A,31,0,7,2886.7178621610333
A,32,0,15,2463.4103063135167
A,24,1,7,2080.685050677959
