Group,Age,Gender,Frequency_of_Trips,Income
A,65,0,5,3147.333540864542
A,50,1,7,2859.2279160797602
A,33,0,4,2629.4042932224866
A,31,1,8,3573.636027321725
A,22,1,6,2596.687612650371
A,33,1,2,3105.5748295162743
A,38,0,5,2915.3033051437765
A,28,0,4,3240.0266760703753
A,67,0,4,3785.5538530044596
A,24,0,5,3352.7474359898915
A,25,1,6,2935.5415169561024
A,34,1,4,3837.853290356177
A,47,1,6,3789.907423854974
A,31,1,4,3569.760718165272
A,66,1,4,3141.0178770914463
A,61,0,8,2614.445183646869
A,67,0,4,1816.9799147192778
A,50,0,4,3105.718509942535
A,41,1,5,3386.996784154633
A,24,1,4,2331.4407788785466
A,55,0,4,3207.7423510579324
A,32,1,5,2777.2830287272436
A,67,0,3,3255.1251434854116
A,60,1,10,2691.7252927591176
A,42,0,5,2636.9729603276505
A,34,0,7,2969.456951009717
A,50,0,3,2411.8072328650933
A,19,1,4,3480.782393815143
A,56,0,2,3010.1209415985227
A,27,0,10,2427.7098405054526
A,31,0,6,2692.2101006387556
A,29,1,6,3295.111835296862
A,34,0,5,2849.283303977432
A,31,1,5,3354.958838182503
A,68,0,9,2502.4386375321583
A,27,1,6,2860.1417820803085
A,61,1,2,2963.898505933253
A,56,0,2,4113.453162124721
A,57,0,5,2636.0236744571102
A,46,1,6,3313.267114981741
A,62,1,7,3235.7320234793856
A,23,1,5,3873.8998169906226
A,57,0,6,3679.7875694840404
A,48,0,10,2768.7207494987088
A,54,1,6,2475.3473057502983
A,26,0,5,2292.1249872962503
A,60,0,4,3117.9867405725618
A,62,0,3,3506.903737188801
A,50,1,4,3571.907206271863
A,24,0,1,2869.453469212362
A,55,0,7,3022.1872734380645
A,25,1,5,3713.025220297014
A,51,1,6,2618.4021420535682
A,34,1,2,1762.335491370571
A,34,0,3,3576.598942789282
A,47,0,4,2419.8153741335673
A,35,0,4,2854.7070099452526
A,56,1,3,3228.2955389237213
A,32,1,4,2768.9098463657247
A,62,0,3,3540.169344705214
A,37,0,3,4335.663669147814
A,42,0,3,2596.477535360147
A,31,1,7,3066.945689121079
A,44,1,8,3002.493821264276
A,64,0,7,3156.401911186136
A,52,1,4,2698.29874686868
A,45,1,4,2674.907142862891
A,23,0,6,2686.741447023287
A,58,0,7,2769.2686795624863
A,48,0,4,2777.1756543308225
A,31,0,3,1747.391243235304
A,33,0,6,3044.3071032780504
A,66,0,1,2849.4031854520154
A,61,0,6,2640.778601318112
A,53,0,10,3046.5175000488302
A,22,1,2,2997.2530640762666
A,49,0,7,2801.1638346067743
A,28,1,9,3004.3862803867455
A,39,0,8,2709.0529758657713
A,60,1,4,2415.5024859927425
A,57,0,6,3980.5416136869417
A,45,1,5,2752.031426560398
A,67,0,4,3132.7708372788334
A,23,0,6,4298.230011378211
A,56,1,6,2793.151385265497
A,23,1,5,3230.099632663421
A,63,1,10,4163.345698519774
A,37,0,4,2175.022055166244
A,55,1,9,3666.9112167771027
A,21,1,5,3111.0620793202547
A,42,0,5,2747.410069416016
A,30,0,7,3024.239030842382
A,66,0,6,2819.081897287923
A,29,0,5,3788.1262371506305
A,26,1,3,2991.9947203107804
A,69,0,9,3348.9104100580016
A,20,0,6,2735.5474405486784
A,49,1,1,3146.1855429730495
A,28,0,5,2808.5964948507226
A,22,1,3,2290.040856595011
A,52,1,5,3654.2039331212836
A,66,1,3,3174.0620430971653
A,41,1,3,3385.6124224583828
A,58,0,3,2635.7903749173884
A,23,0,3,3592.356749724774
A,35,1,4,3233.916484703405
A,55,1,1,3075.1160375241425
A,23,0,0,3514.6352403759684
A,39,1,2,2835.375663697412
A,59,0,4,3647.3659738541037
A,60,0,6,2668.8739469805437
A,31,1,4,3016.637038904143
A,29,0,6,2531.7499371027834
A,42,1,2,2425.8911776642385
A,37,1,3,2767.119620868514
A,35,0,5,2919.5558558434277
A,41,1,4,3275.8889249991744
A,32,0,4,2678.475711139663
A,48,0,7,3293.4539776452148
A,59,0,4,2840.025803519804
A,18,1,6,2752.9648772569753
A,32,0,2,3314.7209709352064
A,51,1,9,2727.780951222445
A,69,0,3,3912.6024645296166
A,19,0,6,3216.165958675598
A,53,1,6,2316.201705865301
A,40,1,4,2940.40427250228
A,41,0,6,2676.394072964245
A,63,1,6,2179.3531771918106
A,49,1,7,3528.9400933669526
A,68,1,8,3540.4507655965226
A,63,1,2,2637.617754280618
A,30,1,5,3355.311246614922
A,50,1,4,3438.4833615447997
A,59,0,5,2993.677364423122
A,31,1,7,3476.140128891495
A,34,1,3,3147.2566336158043
A,33,1,8,3572.721961148841
A,49,0,7,2413.7641038514244
A,32,1,3,3073.9842408523414
A,60,0,2,3100.765970550596
A,48,1,9,2421.756210494376
A,29,0,6,2469.5753371027818
A,50,0,2,2207.9748872006307
A,20,0,6,3022.601460349123
A,28,0,7,2779.8282619815427
A,60,0,5,2354.617690989677
A,22,1,8,3608.6293665075927
A,64,1,4,3200.1516078352743
A,44,1,7,2637.7253377329985
A,69,0,2,3101.6209798851805
A,33,0,5,2881.0086284766826
A,52,1,2,2218.80706914452
A,57,1,4,3136.9323809411676
A,33,1,11,3819.928897729261
A,33,1,4,3706.0036751264397
A,39,1,6,3051.6912445164053
A,21,1,7,2782.0046874308696
A,49,0,5,3281.4327673215207
A,44,1,4,3133.271400401265
A,32,0,7,2930.6939485612256
A,36,1,6,3930.0622251332975
A,43,0,8,2801.9466136773244
A,32,1,5,3478.559385313115
A,62,0,4,3071.9292623546116
A,27,0,4,3074.343403095856
A,51,0,6,2174.5365583279026
A,55,0,6,3550.708624978669
A,66,0,11,3418.3775554217386
A,43,0,5,3094.0095384033084
A,25,1,3,3517.3995783176706
A,33,0,6,3207.7730413282598
A,46,1,9,2351.298099767039
A,49,0,2,2514.7028871475377
A,38,1,4,2969.692397672749
A,49,1,2,2154.2739815219793
A,62,1,3,3561.216888338984
A,29,1,5,2892.2249281699364
A,65,0,2,3068.465085259591
A,56,0,6,2509.255467249447
A,27,0,5,3323.248693153712
A,23,0,5,2928.6429047609245
A,54,0,2,2836.959048855926
A,35,1,5,3705.476627455177
A,65,1,5,3654.716430676653
A,48,0,7,3374.8584923026056
A,52,1,5,3104.5274816650563
A,20,1,4,2741.95507605724
A,22,0,3,2855.5858523738393
A,51,0,5,2832.623614436357
A,50,0,5,3196.08529316966
A,53,0,7,2984.136408213042
A,27,0,4,2996.599377203983
A,62,0,5,3770.444570517276
A,20,1,4,3571.861182682498
A,28,0,7,2609.403041954962
A,20,0,4,3148.48850144076
A,45,1,7,2612.135313818122
A,59,0,5,3301.3524673931956
A,45,0,4,3964.6039421294536
A,26,1,7,2821.9702023175187
A,43,0,3,3395.298884449
A,46,0,0,3806.7794870996345
A,27,0,8,2931.883887796564
A,44,1,5,3247.151288630246
A,62,0,4,3857.4160274163205
A,49,1,4,2531.9696614629293
A,35,0,5,2481.6619642579863
A,35,1,4,2377.867710529134
A,39,1,6,3377.4769322682414
A,34,0,10,2493.4311590187076
A,66,0,6,3279.9239938851288
A,42,1,5,3679.8071271521267
A,43,1,2,2669.0609781855583
A,22,1,5,2618.958030871448
A,26,0,8,3334.9601733994023
A,61,0,6,3023.930353161863
A,61,1,4,1818.5508858790931
A,41,1,6,3765.93821778716
A,68,0,7,3275.9989522353553
A,24,1,6,2809.816551950402
A,37,0,5,2789.56482483376
A,61,1,9,3350.13558508291
A,58,0,4,2977.560471953239
A,25,1,6,3028.6244734864454
A,36,0,5,3075.354802863527
A,52,0,5,2590.4746769453504
A,60,1,3,2819.624683855194
A,61,1,6,2905.8372631484926
A,42,1,10,2619.6808321952517
A,34,0,6,3137.3622987225604
A,56,1,5,3242.1651647927506
A,42,0,5,3843.24751899768
A,52,0,9,2619.5135760044827
A,56,0,7,3445.228547538497
A,56,0,5,3712.465262834411
A,63,0,7,3474.7943874745583
A,19,0,6,2750.9653325830673
A,33,0,5,2845.3632012823
A,59,0,6,3758.965687765915
A,31,1,5,2906.755131294938
A,46,1,6,2984.9364127993554
A,56,1,3,2756.6459078681187
A,19,1,8,3386.9091792048725
A,27,1,3,1769.5946261795145
A,19,0,3,2594.9969335544047
A,44,1,4,2510.0523727938016
A,30,1,6,3794.1922022529398
A,19,0,4,3116.1067583799
A,59,0,5,2899.1235665851614
A,31,1,6,2897.993681390135
A,34,1,3,2309.2190501135733
A,68,1,5,3678.097523431634
A,61,1,6,2824.3164704585024
A,66,0,6,3296.558527499859
A,55,1,8,2671.7446213431
A,53,1,8,2970.0191126682103
A,51,0,4,2540.564162314729
A,46,1,5,2875.978981907158
A,64,0,4,3520.391187693956
A,40,0,6,3052.9107837303623
A,40,0,4,3187.062281806224
A,33,0,6,3031.325690747224
A,61,0,4,3815.5787660360274
A,24,1,5,2591.730279325156
A,62,1,4,2930.9506244509107
A,18,0,5,3093.953965900656
A,36,1,3,2502.0168108803273
A,62,0,6,3063.2318962283016
A,50,0,8,3014.822496290792
A,51,1,3,3056.956078910966
A,18,1,4,3059.147847072668
A,29,1,8,2664.200450149246
A,42,1,3,2187.7131382994044
A,40,1,5,3091.540822131992
A,42,0,2,2553.310986108597
A,48,1,4,2953.777513722998
A,41,1,3,2625.7787875389836
A,27,1,6,2259.621289841195
A,19,1,2,3180.3170703781034
A,50,1,3,3350.174933060929
A,54,1,1,3551.6442158324708
A,40,0,12,2776.4745326338034
A,19,0,6,3019.8450012428416
A,21,0,6,3170.3123970682695
A,40,0,5,3510.6111290077984
A,63,0,3,2124.9635076722766
A,58,1,6,2265.6401527828984
A,55,0,3,3694.142925825762
A,40,1,3,2157.4676789043924
A,29,0,8,3458.684660157968
A,61,0,5,3665.5056814426953
A,41,1,6,3401.700815868829
A,46,1,7,2498.3881548228132
A,58,0,4,2554.095754665097
A,45,0,7,2971.2081901146835
A,32,0,4,3875.7496095768033
A,27,1,4,3871.69159634076
A,51,0,4,3149.466648871474
A,46,1,3,2202.806320557296
A,48,1,5,3081.1546889019637
A,40,1,5,2896.1252267578298
A,35,1,9,3011.372973583836
A,24,1,6,2171.7847154539045
A,44,1,4,3121.917904022536
A,26,0,7,2248.343897635737
A,37,1,5,1735.0093872003356
A,38,0,6,3112.2012980157933
A,45,1,2,3959.3134512798833
A,67,0,4,2582.1824831170015
A,20,1,7,2763.6089085655367
A,62,1,6,3447.8748425970407
A,27,0,2,3581.3175363763544
A,34,1,2,3052.7612473002764
A,52,0,5,2645.792094053884
A,38,1,3,3663.058541002336
A,26,0,9,2384.870900063309
A,34,0,1,2739.4180428349778
A,49,1,3,3294.1400776495566
A,65,1,8,2215.6566525619774
A,55,0,0,3194.1682498477735
A,45,1,6,3569.3098961044398
A,35,0,3,3838.2696704338423
A,23,0,9,2804.9658395059464
A,23,0,5,2779.9271254685536
A,34,0,9,3357.48002314086
A,27,1,3,2691.09812235943
A,19,1,4,2845.6329571118877
A,50,1,2,3161.0520675243156
A,60,1,3,3186.150281340965
A,42,0,3,2046.4422853071273
A,55,0,2,2416.7962671174123
A,18,0,6,2083.4933648468514
A,33,1,2,2166.1130619386877
A,43,0,2,2440.644805710832
A,58,0,6,2888.8679911711993
A,29,0,2,2937.264422209907
A,26,1,8,1924.1206042888145
A,30,1,5,2533.4127464737076
A,24,1,2,2240.898112340872
A,18,1,5,2899.8846169146923
A,48,0,6,2671.870180248063
A,52,1,5,3629.2674465594123
A,41,0,7,2930.266595795163
A,20,1,4,2696.5021625135037
A,36,0,6,2868.8552073734554
A,21,0,5,2678.1796258023687
A,45,1,5,3670.721068660566
A,61,1,6,2832.3765006781496
A,47,0,6,3228.0236770378006
A,53,0,6,3394.832665636418
A,59,0,3,2669.512197889107
A,21,1,5,2098.1813989832517
A,40,1,5,2759.646011972294
A,28,1,5,3318.64998890644
A,21,1,3,2152.2566221649495
A,28,0,7,3126.403919197933
A,66,1,2,3419.8661622174095
A,41,1,3,3695.806789421852
A,69,1,5,3338.9105788134434
A,37,0,5,3146.35110320234
A,62,1,7,3093.0399698093584
A,34,1,6,2396.043220295314
A,30,0,6,2526.7244181523906
A,34,0,5,2133.8892525190477
A,68,1,3,3035.9723292596796
A,69,1,5,3220.3605268949054
A,32,1,3,3058.8541441612488
A,21,1,5,3141.838938544234
A,35,1,6,3379.8329941144707
A,60,1,5,2336.442753775239
A,26,0,4,3031.422712509324
A,65,1,9,3123.251948772252
A,20,0,3,2765.543630321258
A,44,0,3,1937.1255704201808
A,35,1,6,2487.900128994128
A,34,0,3,2745.866309558503
A,27,0,5,3074.798614114866
A,54,0,3,3016.728672479037
A,46,0,4,3961.659688286657
A,64,0,5,3471.8356845393205
A,69,1,8,2988.4901023696234
A,67,1,4,3060.589925562492
A,22,0,4,3635.338570306446
A,64,0,2,3654.5410521699005
A,23,1,6,3167.047200328321
A,57,1,4,3866.65641718255
A,52,1,4,2551.002001615884
A,22,1,8,2985.5743665186405
A,67,0,7,4583.1201650125
A,32,0,5,3355.141267831764
A,44,1,10,2929.517180413216
A,61,0,4,3051.968361845832
A,68,0,4,3089.821875227966
A,56,1,7,3834.9694605591185
A,50,1,6,3402.0991996964144
A,41,0,3,2960.640163215437
A,38,1,5,2161.9847920255825
A,19,0,4,2636.65339207565
A,36,1,4,3030.0327101560233
A,62,0,5,2935.197455248931
A,69,1,7,3547.931154304868
A,35,0,4,2884.3234819259515
A,27,1,4,3419.334618104737
A,62,1,6,2263.9627074859195
A,54,0,3,2737.758277022078
A,40,1,6,3347.3397968473246
A,62,0,2,4033.643035969822
A,58,1,4,2928.992439691967
A,18,0,5,3414.3962386619187
A,23,1,2,3668.0731116148786
A,18,1,4,3476.600831777679
A,35,0,5,3374.1366809136302
A,44,0,8,2823.020062852614
A,65,0,5,3759.7398432904847
A,57,1,3,2340.98322306798
A,55,0,6,2366.531379786642
A,62,1,1,3933.697985466874
A,34,0,2,3180.8099495553
A,43,0,7,2381.010013248763
A,30,1,5,2283.1960477359416
A,27,1,6,2262.106921875103
A,55,0,6,4017.1782267031012
A,43,0,6,2959.3775040654573
A,48,1,6,2741.3473212970725
A,40,1,1,3814.3912249039267
A,67,0,1,3125.6381683156415
A,37,1,9,2836.2867697963793
A,40,1,6,3530.4366035046423
A,62,0,6,3298.8541440401773
A,44,1,1,3300.2288225663
A,32,0,7,2864.891127868729
A,55,1,4,2552.3285624868117
A,28,0,7,2494.765478680725
A,25,1,6,3051.4546669877273
A,31,0,7,3003.7634444730784
A,30,1,8,3241.404190304418
A,39,1,2,2787.5901224103004
A,51,0,6,3640.153364918264
A,18,1,1,2337.2283980626494
A,54,0,5,3209.024414829966
A,49,1,2,2545.2594060880483
A,28,1,3,2878.4147008694117
A,27,0,3,2539.63187162261
A,47,1,2,2816.181113089834
A,29,0,5,2464.854720975459
A,59,0,2,2499.5835422581963
A,58,0,9,3481.88215363323
A,51,0,6,2305.2847035390446
A,42,0,4,3324.978930135105
A,53,1,3,3425.915278881147
A,21,1,5,3365.2071118037047
A,38,1,8,2986.685190101822
A,47,0,11,2453.957866856168
A,55,0,9,2227.390846293073
A,29,1,6,2409.9625968444166
A,56,0,4,2413.0896558708305
A,42,0,3,3137.50044416228
A,36,1,4,2292.2337595286485
A,19,0,3,2896.6357666067393
A,39,0,7,3020.084936692243
A,47,1,4,2848.467789022754
A,68,0,5,2864.7313717729216
A,53,0,2,3638.1845300664418
A,20,0,5,3249.855875172982
A,40,1,5,3351.521506839013
A,21,0,3,2814.1941029600785
A,45,1,6,3392.263285552994
A,31,0,4,3151.8512944078707
A,23,0,7,3105.0883457600867
A,23,1,7,2804.317626652439
A,58,1,4,3118.398069228644
A,54,0,4,4054.154038588128
A,24,1,4,3301.783238700697
A,30,1,4,3854.5558653382873
A,18,1,6,2056.5270646872973
A,41,0,5,3036.150455594023
A,51,0,2,3410.4861746842757
A,69,0,4,3193.3398210664996
A,27,0,7,3257.5100346787663
A,23,1,5,2805.626733302691
A,21,1,6,3605.6496853168164
A,25,0,6,2199.6139013384336
A,63,1,2,2925.2032304392033
A,65,1,5,3062.099399846329
A,32,1,5,2713.595231332264
A,62,1,2,3013.9685906567106
A,29,0,9,2017.6254893180842
A,56,1,3,2351.8026024825544
A,64,1,6,3635.119619184746
A,23,1,4,3121.70569759921
A,38,1,8,2810.599756208085
A,63,0,5,3489.878725979189
A,49,0,0,3693.5923450318214
A,49,0,7,3904.8643246710344
A,44,0,5,2056.5207134183815
A,64,0,4,3691.434739615115
A,28,1,5,2419.517151605213
A,39,1,7,3150.8275022046846
A,53,1,4,3305.664189129605
A,40,0,8,3804.439070812926
A,54,0,6,3234.644092593537
A,40,1,8,3139.4945453246537
A,44,0,9,2581.1024779028835
A,51,1,11,2156.1721641981717
A,37,1,6,2568.0557688121435
A,32,0,9,3703.3002936871635
A,59,1,5,3016.4058681876245
A,21,1,7,3830.624981985813
A,46,1,3,2641.286200752476
A,57,0,0,3392.6876205622343
A,28,0,3,3083.881988965969
A,66,0,8,3647.6289026865265
A,24,1,7,2888.3412299257466
A,28,0,1,2936.249160605306
A,59,1,1,3608.5590849285118
A,50,1,3,1955.1865531984567
A,47,0,4,2928.4324313435527
A,49,0,3,2169.4623581255855
A,57,1,4,2985.2694099849537
A,54,0,5,2789.8010363004187
A,30,0,5,3301.1246829667784
A,24,1,3,3233.1099108790418
A,41,0,6,2857.1990635360507
A,28,1,7,2519.1344798608443
A,48,0,3,3039.1649584598354
A,61,0,3,3652.522083992256
A,31,1,3,2509.860994548714
A,61,1,5,2248.3731459543988
A,43,1,5,2078.409672993166
A,18,1,8,2232.6785390314813
A,23,0,3,2996.372473189975
A,48,0,6,2297.2968677599792
A,60,0,5,2812.5222364216
A,60,1,5,3230.8179817537225
A,29,0,6,1935.718806478694
A,18,1,9,3493.411298920721
A,69,1,3,3713.724192239581
A,69,1,4,3932.2931527765713
A,23,0,3,3737.028027390525
A,46,0,7,4206.351259311589
A,47,1,1,3115.026914549706
A,30,1,3,3403.0018707496138
A,47,1,3,2874.411170796888
A,29,0,4,3331.3945182665266
A,27,1,3,3068.7397979744696
A,56,1,7,2168.502345984078
A,27,1,4,2247.859007726631
A,35,0,13,3904.4953933119978
A,23,0,8,3077.571737326529
A,25,1,3,3710.163474466668
A,37,1,7,2716.6113963023245
A,58,1,5,2553.7691178660707
A,33,0,0,2957.091119560153
A,19,0,5,3392.591021040204
A,28,1,7,3696.0424304518588
A,41,0,12,3093.112574443058
A,36,1,7,3326.827132733432
A,21,0,0,2928.174915179426
A,20,1,10,3727.9116632972778
A,32,0,6,3735.514410067451
A,57,1,3,2607.375996406228
A,21,1,3,3191.5378760074564
A,60,1,5,2502.2117834013056
A,34,0,5,3408.1347963078197
A,26,1,4,2802.8200358901613
A,42,1,3,2601.360798081825
A,18,1,8,1979.9950894769793
A,57,1,6,3541.500244209958
A,19,0,7,3096.404823798152
A,62,0,9,3125.5372813040663
A,50,1,5,3415.9047033379397
A,39,0,6,2619.083949709738
A,59,1,5,2540.897230246089
A,29,0,4,3274.6544230724794
A,44,1,5,3579.057973860231
A,28,1,4,3266.056756550961
A,59,1,9,3801.3862838428654
A,31,1,5,3282.196570488907
A,31,1,7,3254.9268110888156
A,57,1,5,3411.1122964180654
A,60,0,4,2884.0334364181977
A,39,0,7,2378.7575945918675
A,26,0,3,3009.5050837396916
A,32,1,4,3356.92442717654
A,50,0,5,2570.2623129384374
A,36,1,3,2296.967710543521
A,48,0,5,2637.0043638975835
A,35,1,4,3667.675146318905
A,29,0,2,3247.8251699742286
A,57,1,4,2937.0089292356324
A,54,0,6,2516.152341132401
A,62,1,4,3137.6503311699903
A,66,0,5,3092.5800946466925
A,18,1,9,3228.1278483668443
A,51,0,3,4252.080300668135
A,24,0,4,3246.935158584728
A,19,0,7,2652.962922425242
A,39,0,3,2307.4606971953303
A,21,0,2,2720.2335239945055
A,62,0,3,2771.5458659550886
A,63,1,5,3414.389302718978
A,37,0,4,2690.922924823474
A,20,1,4,2504.0642616565697
A,26,0,7,3269.0208693066484
A,35,1,7,2690.5452961890487
A,33,0,5,3288.2792705465804
A,68,1,5,2576.99090029871
A,69,1,1,2764.032577959001
A,26,1,4,2709.021698417138
A,36,0,5,3205.661065530847
A,23,0,6,2928.037415017366
A,61,0,7,2389.1564268824623
A,32,1,4,2347.3285181313954
A,23,0,5,2842.0266251437347
A,22,1,4,2292.2800568592857
A,46,0,5,2792.8939783220585
A,63,1,3,3128.1921291925673
A,44,0,2,2408.763990844077
A,68,0,3,3424.209437972267
A,67,0,9,3691.795933389207
A,62,1,7,3541.7414021165787
A,58,1,5,3334.406737217915
A,69,0,6,3210.9169726660466
A,43,0,6,3119.9400623117463
A,45,1,4,3184.9665366125146
A,49,1,4,2697.5109827379633
A,42,0,2,2987.4564404731077
A,24,0,7,3074.3020990636724
A,47,0,7,3320.5252036570387
A,48,1,4,2204.9587334897433
A,29,1,4,3105.5042517356114
A,26,0,5,3530.975831630008
A,51,1,6,2698.743513713459
A,20,0,4,2945.271690418307
A,54,0,5,2068.2570193473894
A,67,1,6,3033.1900827225863
A,45,0,5,2255.668805540485
A,63,0,4,2723.321846088586
A,39,0,9,2975.5780107070127
A,43,1,5,2696.59099363506
A,36,0,8,2917.989721218681
A,38,1,7,3186.6492354321813
A,54,1,6,2980.8075101791073
A,27,0,5,3070.623956183391
A,33,1,12,2065.149983186838
A,41,0,6,2921.1742133140847
A,42,1,3,1889.8697391068617
A,69,1,4,2802.0528175865766
A,43,0,11,3920.5915788941575
A,18,0,2,3468.2418886602254
A,21,1,4,2286.2033858750856
A,54,1,4,2728.4269494017553
A,60,0,7,2912.016212472499
A,31,0,6,3253.243737903097
A,41,1,4,3425.2986554872596
A,44,1,10,3814.697505887753
A,60,0,1,2522.769350916196
A,44,0,3,3108.991548825798
A,41,1,6,2118.4048735027945
A,57,0,5,3204.900070721036
A,18,1,6,3246.3314307253245
A,56,0,6,3010.024650896466
A,30,1,2,3326.787037118926
A,37,0,8,2569.4129000308067
A,55,1,8,2340.2314581055407
A,53,1,0,2524.651389136052
A,29,0,6,3185.014801810281
A,22,1,2,3655.263156692314
A,22,0,5,2570.7495485115933
A,34,0,4,2658.2958550253593
A,55,0,5,3057.6326281161523
A,27,0,3,4723.106344476994
A,33,0,3,2776.17312078102
A,41,1,5,3482.023908818539
A,46,0,8,2910.734784329478
A,31,0,5,2729.833409387906
A,27,0,1,2335.312839612153
A,46,1,2,2848.024160447397
A,45,0,3,3424.635678441333
A,34,0,4,2565.0750548563174
A,22,1,7,3048.1722186257575
A,19,0,4,2573.120261494741
A,53,0,4,2791.182327786057
A,67,1,6,2242.78283449715
A,57,1,7,4159.1204197939305
A,63,1,6,3153.2182531457806
A,62,1,6,2836.7811625238446
A,56,0,8,3645.3811611814376
A,26,1,3,2954.756966829127
A,53,1,7,3229.5621863374076
A,22,1,5,3781.2467475583494
A,32,1,4,3736.857045099061
A,26,0,4,2428.2174440992835
A,42,0,1,3006.3481393742913
A,67,0,4,3638.5404961502045
A,45,0,6,2459.329692718916
A,44,0,9,2871.1072031518174
A,63,0,5,2852.866101824624
A,64,1,2,3250.5472358023912
A,50,0,4,3401.260729636158
A,68,1,5,3575.032269613246
A,50,0,7,3041.32710711
A,55,0,3,2479.6229547571934
A,25,1,2,2822.700233386997
A,21,0,6,2471.1146480423126
A,65,0,4,2658.9432441573204
A,60,1,6,3354.470590215369
A,53,0,7,2282.4718658858246
A,60,0,5,2723.605054217818
A,48,0,8,3445.397281620932
A,27,1,1,3342.26976233888
A,66,1,2,2598.837562232655
A,58,0,6,2550.08415162339
A,59,1,2,3787.7139299999158
A,25,1,5,3187.3945239314558
A,47,1,7,2593.554537329991
A,31,0,5,2979.4581147168337
A,62,1,2,3543.240573539886
A,52,0,7,2552.980197443343
A,63,1,4,2542.567266248109
A,63,0,6,3110.306280470961
A,20,0,4,2323.865587697545
A,46,1,8,2663.371584388059
A,33,1,4,2782.4879981501995
A,27,0,6,1671.5308092216962
A,21,0,2,3041.5642360173906
A,69,1,8,3306.2680794119487
A,67,1,5,3975.121776251469
A,21,0,5,3298.359835639522
A,19,1,5,2486.9559528859186
A,28,1,3,2774.073308932283
A,32,1,5,3930.5905430670973
A,28,0,7,3226.9409263169605
A,40,0,4,3524.065999119014
A,55,0,3,2713.311754629597
A,67,0,8,2891.9342114949304
A,47,1,2,2965.5103402626523
A,67,1,4,3460.1734806026084
A,18,0,7,2785.764464905711
A,62,0,6,3301.354240991162
A,50,0,6,2999.6557832773137
A,62,1,4,2393.4358109437735
A,54,0,3,2998.56021898768
A,40,1,4,3552.1167398817233
A,66,0,5,3003.0510039669493
A,65,1,2,2835.6789710493617
A,35,1,5,3711.8591143698595
A,27,1,9,3194.9454288803136
A,34,0,6,2309.1884788595958
A,24,0,2,2855.5722383731763
A,32,0,5,3133.9296333233738
A,68,0,1,3117.6672995478953
A,44,0,6,3255.4810877012083
A,26,1,6,2919.3350167908843
A,38,1,4,2894.059119399962
A,54,0,8,3007.0404105108837
A,46,0,6,3397.241525602252
A,59,1,6,2657.7967490449737
A,62,1,5,2963.969690032986
A,50,0,4,3123.9706698916884
A,23,0,4,2730.9301076318634
A,42,0,4,3231.197592844865
A,52,0,7,3174.4558842363454
A,34,1,2,1965.5763561772792
A,61,0,7,3016.9554452314565
A,44,1,8,3708.6291877810763
A,60,0,4,3748.2243733535142
A,57,1,2,3341.23836976885
A,42,0,10,3635.004919064105
A,29,0,5,2923.50392242701
A,60,1,3,3284.7682184521295
A,54,1,3,3081.914527331927
A,57,1,5,3334.3478582899393
A,61,1,2,3922.4127161294546
A,55,0,4,3501.1592243045793
A,58,1,2,2828.7593006482352
A,42,0,4,3790.172019681271
A,66,0,4,3123.980832319261
A,19,0,6,3325.9130727920474
A,18,0,6,2881.9605361960603
A,67,0,5,3368.6858559729344
A,20,0,3,3199.488535208565
A,46,1,14,3565.8465939470307
A,31,0,6,2748.8160375655016
A,62,0,6,3475.313533664551
A,51,1,4,1780.642774082281
A,39,0,6,2692.0362845670475
A,53,1,6,2327.3351560614005
A,32,0,6,3168.705100338548
A,54,0,11,3480.683491368208
A,27,1,4,2995.4085474454114
